listing_url,car_code,car_model,price,brand,fuel_type,engine_type,battery_type,drive_type,transmission,power_kw,torque_nm,top_speed_kmh,vehicle_type,seating_capacity,boot_capacity_litres,battery_capacity_kwh,drive_range_km,energy_consumption_km_per_kwh,ac_charging_rate_kw,ac_charging_time_h,dc_charging_rate_kw,dc_charging_time_h,fuel_tank_capacity_litres,mileage
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21792,21792,Hino 200 Diesel,121500.0,Hino,Diesel (Euro VI),4-cylinder in-line overhead-valve Turbocharged,,Rear-wheel drive,6-speed (A),106.0,300.0,,Commercial,3.0,,,,,,,,,60.0,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11747,11747,Rolls-Royce Ghost Series II,1323000.0,Rolls-Royce,Petrol,V12 Twin-Turbocharged,,Rear-wheel drive,8-speed (A),420.0,820.0,250.0,Luxury Sedan,5.0,490.0,,,,,,,,83.0,7.0
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12632,12632,Jeep Gladiator Overland Petrol,199999.0,Jeep Past Cars,Petrol,V6,,All-wheel drive (Selectable),8-speed (A),213.0,347.0,,Commercial,5.0,,,,,,,,,83.0,9.3
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12964,12964,Jeep Gladiator Rubicon Petrol,219999.0,Jeep Past Cars,Petrol,V6,,All-wheel drive,8-speed (A),213.0,347.0,,Commercial,5.0,,,,,,,,,83.0,8.4
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21560,21560,Jeep Wrangler Rubicon 2-Door,338888.0,Jeep Past Cars,Petrol,4-cylinder in-line 16-valve Turbocharged,,All-wheel drive,8-speed (A),200.0,400.0,201.0,SUV,5.0,3651328.0,,,,,,,,81.4,9.7
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12680,12680,Ferrari Roma,1090028.0,Ferrari Past Cars,Petrol,V8 Twin-Turbocharged,,Rear-wheel drive,8-speed (A) F1 DCT,456.0,760.0,320.0,Sports,4.0,272345.0,,,,,,,,80.0,8.9
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12086,12086,McLaren 720S Coupe,1043000.0,McLaren Past Cars,Petrol,M840T V8 Twin-Turbocharged,,Rear-wheel drive,7-speed (A) Reverse Seamless Shift Gearbox (SSG),530.0,770.0,341.0,Sports,2.0,210.0,,,,,,,,72.0,8.2
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21471,21471,Citroen e-Dispatch Electric,65999.0,Citroen,Electric,Electric Motor,Lithium-ion,Front-wheel drive,Single-speed (A),100.0,260.0,132.0,Commercial,3.0,5300.0,75.0,339.0,4.0,11.0,6.8,100.0,0.8,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12745,12745,MINI John Cooper Works GP,274600.0,MINI,Petrol,4-cylinder Turbocharged,,Front-wheel drive,8-speed (A),225.0,450.0,265.0,Sports,2.0,612.0,,,,,,,,,13.3
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21816,21816,Lexus LM Hybrid,630800.0,Lexus,Petrol-Electric,4-cylinder in-line 16-valve DOHC,Nickel-metal Hydride Battery,All-wheel drive,CVT (A),140.0,239.0,180.0,MPV,7.0,1101191.0,,,,,,,,65.0,18.5
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21758,21758,Maserati Grecale,446800.0,Maserati,Petrol,V6 Nettuno,,All-wheel drive,8-speed (A),390.0,620.0,285.0,SUV,5.0,570.0,,,,,,,,64.0,8.9
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21971,21971,Land Rover Defender 130,391888.0,Land Rover,Petrol,V8 Supercharged,,All-wheel drive,8-speed (A),313.0,550.0,191.0,SUV,7.0,1232.0,,,,,,,,90.0,6.7
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21921,21921,SsangYong Korando Electric,,SsangYong,Electric,Electric Motor,Lithium-ion,Front-wheel drive,Single-speed (A),140.0,360.0,156.0,SUV,5.0,551.0,61.5,342.0,5.95,7.0,11.0,100.0,0.5,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21926,21926,MG 5 EV,216800.0,MG,Electric,Permanent magnet synchronous motor,Lithium-ion,Front-wheel drive,Single-speed (A),120.0,260.0,185.0,Stationwagon,5.0,495.0,50.3,316.0,5.4,7.0,8.5,50.0,0.6,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21620,21620,Mercedes-Benz EQV Electric,488888.0,Mercedes-Benz,Electric,Electric Motor,Lithium-ion,Front-wheel drive,Single-speed (A),150.0,366.0,160.0,MPV,7.0,1030.0,90.0,378.0,3.1,11.0,10.0,110.0,0.75,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12304,12304,Aston Martin Vantage,,Aston Martin,Petrol,V8 QOHC Twin Turbocharged,,Rear-wheel drive,8-speed (A),375.0,685.0,314.0,Sports,2.0,350.0,,,,,,,,73.0,9.7
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21967,21967,Nissan NV350 Diesel,135900.0,Nissan,Diesel (Euro IV),4-cylinder in-line 16-valve DOHC Turbocharged,,Rear-wheel drive,7-speed (A),97.0,370.0,,Commercial,3.0,6000.0,,,,,,,,65.0,11.2
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21521,21521,Mercedes-Benz Vito Diesel,171988.0,Mercedes-Benz,Diesel (Euro VI),4-cylinder in-line 16-valve,,Rear-wheel drive,7G-Tronic (A) Plus,100.0,330.0,184.0,Commercial,,6000.0,,,,,,,,70.0,14.7
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21478,21478,Volkswagen Caddy Diesel,,Volkswagen,Diesel (Euro VI),4-cylinder in-line 16-valve TDI Turbocharged,,Front-wheel drive,7-speed (A) DSG,90.0,320.0,184.0,Commercial,,3700.0,,,,,,,,50.0,21.7
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21680,21680,Mercedes-Benz Maybach S-Class,,Mercedes-Benz,Petrol,V12,,All-wheel drive,9G-Tronic (A),450.0,900.0,249.0,Luxury Sedan,4.0,495.0,,,,,,,,76.0,8.5
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12952,12952,Mercedes-Benz GLS-Class Mild Hybrid,511000.0,Mercedes-Benz,Petrol-Electric,6-cylinder in-line TwinPower-Turbocharged,Lithium-ion,All-wheel drive,9G-Tronic (A),270.0,500.0,250.0,SUV,,355.0,,,,,,,,90.0,10.9
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12784,12784,Rolls-Royce Ghost,,Rolls-Royce,Petrol,V12 Twin-Turbocharged,,All-wheel drive,8-speed (A),420.0,850.0,250.0,Luxury Sedan,5.0,500.0,,,,,,,,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12683,12683,McLaren 720S Spider,1143000.0,McLaren Past Cars,Petrol,M840T V8 Twin-Turbocharged,,Rear-wheel drive,7-speed (A) Reverse Seamless Shift Gearbox (SSG),530.0,770.0,341.0,Sports,,208.0,,,,,,,,72.0,8.2
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12370,12370,Mercedes-Benz CLS-Class Mild Hybrid,367888.0,Mercedes-Benz Past Cars,Petrol-Electric,4-cylinder in-line 16-valve Turbocharged,Lithium-ion,Rear-wheel drive,9G-Tronic (A),220.0,400.0,250.0,Luxury Sedan,,490.0,,,,,,,,66.0,12.9
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11873,11873,Audi R8 Coupe,793380.0,Audi Past Cars,Petrol,V10 40-valve DOHC,,All-wheel drive,7-speed (A) S tronic,403.0,540.0,320.0,Sports,2.0,112.0,,,,,,,,83.0,8.8
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12156,12156,Audi S5 Sportback,314800.0,Audi Past Cars,Petrol,6-cylinder in-line 24-valve Turbocharged,,All-wheel drive,8-speed (A) Tiptronic,260.0,500.0,250.0,Sports,5.0,465.0,,,,,,,,58.0,12.9
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21555,21555,Audi SQ5 Sportback,446837.0,Audi Past Cars,Petrol,V6 Turbocharged,,All-wheel drive,8-speed (A) Tiptronic,260.0,500.0,250.0,SUV,5.0,500.0,,,,,,,,70.0,10.8
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12489,12489,Rolls-Royce Phantom 1 Auto Cars Edition,1578988.0,Rolls-Royce,Petrol,V12 Twin-Turbocharged,,Rear-wheel drive,8-speed (A) ZF,420.0,900.0,250.0,Luxury Sedan,5.0,548.0,,,,,,,,,7.1
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11858,11858,Isuzu N Series Diesel,126000.0,Isuzu,Diesel (Euro VI),4-cylinder in-line DOHC,,Front-wheel drive,5-speed (M),81.0,250.0,,Commercial,,,,,,,,,,63.0,9.2
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21486,21486,Foton Iblue V6 Electric Van,69800.0,Foton,Electric,Permanent Magnet Synchronous Motor,CATL Lithium Iron Phosphate,Rear-wheel drive,Single-speed (A),85.0,290.0,100.0,Commercial,2.0,7000.0,50.23,195.0,4.1,,8.0,,1.33,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21916,21916,Joylong EW4 Electric,57000.0,Joylong,Electric,Electric Motor,Lithium Iron Phosphate,Rear-wheel drive,Single-speed (A),100.0,320.0,110.0,Commercial,3.0,6600.0,86.1,365.0,4.0,6.6,8.0,60.0,1.0,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12325,12325,BMW ALPINA B5 Bi-Turbo Saloon,465800.0,BMW ALPINA,Petrol,V8 Bi-Turbocharged,,All-wheel drive,8-speed (A) ZF,447.0,800.0,330.0,Luxury Sedan,5.0,530.0,,,,,,,,68.0,9.5
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21457,21457,Land Rover Defender 110 Mild Hybrid,408000.0,Land Rover,Petrol-Electric,4-cylinder in-line 16-valve Turbocharged,unknown,All-wheel drive,8-speed (A),221.0,640.0,191.0,SUV,5.0,786.0,,,,,,,,90.0,7.6
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21879,21879,Porsche Panamera Plug-in Hybrid,559568.0,Porsche,Petrol-Electric,V6 Twin-turbocharged,Lithium-ion,All-wheel drive,8-speed (A) PDK,224.0,650.0,280.0,Sports,4.0,430.0,,,,,,,,80.0,55.6
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12410,12410,BMW 8 Series Coupe,623888.0,BMW,Petrol,6-cylinder in-line TwinPower Turbocharged,,Rear-wheel drive,8-speed (A) Steptronic Sport,250.0,500.0,250.0,Sports,5.0,440.0,,,,,,,,68.0,13.3
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21833,21833,Farizon H9E Electric,99000.0,Farizon,Electric,Electric Motor,Lithium Iron Phosphate,Rear-wheel drive,Single-speed (A),130.0,,,Commercial,3.0,,106.95,243.0,,,,100.0,0.7,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12966,12966,Porsche Taycan Cross Turismo Electric,470278.0,Porsche,Electric,Dual Electric Motors,Lithium-ion,All-wheel drive,2-speed (A),280.0,500.0,220.0,Sports,5.0,4461212.0,93.4,469.0,4.0,22.0,5.0,270.0,0.38,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12104,12104,Hino 300 Diesel,124700.0,Hino,Diesel (Euro VI),4-cylinder in-line 16-valve Turbocharged,,Rear-wheel drive,5-speed (M),112.0,420.0,132.0,Commercial,,,,,,,,,,100.0,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21650,21650,Higer H5F Standard Roof Electric,119300.0,Higer,Electric,Permanent Magnet Synchronous Motor,Lithium-ion,Rear-wheel drive,Single-speed (A),80.0,270.0,100.0,Commercial,2.0,,50.23,260.0,,,,,,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12906,12906,Porsche 911 Targa,718000.0,Porsche,Petrol,Flat 6 Twin-Turbocharged,,All-wheel drive,8-speed (A) PDK,287.0,450.0,289.0,Sports,4.0,163.0,,,,,,,,67.0,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21860,21860,KYC V7 Electric,61800.0,KYC,Electric,Electric Motor,Lithium Iron Phosphate,Rear-wheel drive,Single-speed (A),60.0,220.0,80.0,Commercial,2.0,5900.0,50.23,235.0,4.3,6.6,4.6,45.0,0.7,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12382,12382,Maserati GranCabrio,660000.0,Maserati,Petrol,V8,,Rear-wheel drive,6-speed (A),338.0,520.0,288.0,Sports,,173.0,,,,,,,,75.0,6.9
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12715,12715,BMW 5 Series Sedan Mild Hybrid,285888.0,BMW Past Cars,Petrol-Electric,4-cylinder in-line 16-valve TwinPower Turbocharged,Lithium-ion,Rear-wheel drive,8-speed (A) Steptronic,135.0,290.0,235.0,Luxury Sedan,5.0,530.0,,,,,,,,68.0,18.2
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12430,12430,Audi Q3,168800.0,Audi Past Cars,Petrol,4-cylinder in-line 16-valve Turbocharged,,Front-wheel drive,6-speed (A) S tronic,110.0,250.0,207.0,SUV,5.0,530.0,,,,,,,,60.0,13.9
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12005,12005,Mercedes-Benz GLC-Class Coupe,246888.0,Mercedes-Benz Past Cars,Petrol,4-cylinder in-line Turbocharged,,All-wheel drive,9G-Tronic (A),157.0,350.0,222.0,SUV,,500.0,,,,,,,,,13.7
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21565,21565,Mercedes-Benz GLC-Class Coupe Plug-in Hybrid,399888.0,Mercedes-Benz Past Cars,Petrol-Electric,4-cylinder in-line 16-valve Turbocharged,Lithium-ion,All-wheel drive,9G-Tronic (A),155.0,350.0,230.0,SUV,5.0,3501250.0,,,,,,,,50.0,50.0
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12218,12218,Mitsubishi Eclipse Cross,109999.0,Mitsubishi Past Cars,Petrol,4-cylinder in-line 16-valve DOHC MIVEC Turbocharged,,Front-wheel drive,8-speed (A) INVECS III CVT,120.0,250.0,200.0,SUV,5.0,341.0,,,,,,,,63.0,14.9
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21616,21616,Mercedes-Benz SL-Class Cabriolet,698500.0,Mercedes-Benz,Petrol,4-cylinder in-live 16-vale Turbocharged,,Rear-wheel drive,9G (A) AMG SPEEDSHIFT MCT,284.0,480.0,275.0,Sports,4.0,,,,,,,,,70.0,10.5
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12040,12040,Porsche 718 Cayman,478000.0,Porsche,Petrol,4-cylinder horizontally opposed turbocharged,,Rear-wheel drive,7-speed (A) PDK,220.0,380.0,275.0,Sports,2.0,150.0,,,,,,,,54.0,13.3
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12877,12877,Morgan Plus Six,570888.0,Morgan,Petrol,6-cylinder in-line 24-valve TwinPower Turbocharged,,Rear-wheel drive,8-speed (A) ZF,250.0,500.0,267.0,Sports,2.0,,,,,,,,,46.0,12.7
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21748,21748,McLaren 750S Coupe,,McLaren,Petrol,V8 Twin-Turbocharged M840T,,Rear-wheel drive,7-speed (A) Reverse Seamless Shift Gearbox (SSG),552.0,800.0,332.0,Sports,2.0,150210.0,,,,,,,,72.0,8.2
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21474,21474,DFSK EC35 Gen 2 Electric,35800.0,DFSK,Electric,Permanent magnet synchronous motor,Lithium-ion phosphate,Rear-wheel drive,Single-speed (A),60.0,200.0,80.0,Commercial,2.0,4800.0,38.7,268.0,7.0,6.6,3.5,40.0,0.5,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21981,21981,Cupra Born Electric,201900.0,Cupra,Electric,Electric Motor,Lithium-ion,Rear-wheel drive,Single-speed (A),170.0,310.0,160.0,Hatchback,5.0,385.0,59.0,428.0,5.7,11.0,6.5,165.0,0.4,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12921,12921,Land Rover Defender 90,317000.0,Land Rover,Petrol,4-cylinder in-line 16-valve Turbocharged,,All-wheel drive,8-speed (A),221.0,400.0,191.0,SUV,,297.0,,,,,,,,90.0,9.7
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12141,12141,Rolls-Royce Wraith,1469000.0,Rolls-Royce,Petrol,V12,,All-wheel drive,8-speed (A),465.0,800.0,250.0,Sports,4.0,,,,,,,,,83.0,7.6
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12381,12381,Rolls-Royce Dawn,1344000.0,Rolls-Royce,Petrol,V12,,Rear-wheel drive,8-speed (A) ZF,420.0,780.0,250.0,Sports,4.0,321.0,,,,,,,,85.0,7.1
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12592,12592,Mercedes-Benz AMG GT Roadster,767000.0,Mercedes-Benz,Petrol,V8 Biturbo,,Rear-wheel drive,7-speed (A) AMG Speedshift DCT,410.0,630.0,302.0,Sports,,350.0,,,,,,,,75.0,8.2
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21872,21872,Toyota Coaster Bus Diesel,197400.0,Toyota,Diesel (Euro VI),4-cylinder in-line 16-valve,,Front-wheel drive,6-speed (A),110.0,420.0,120.0,Commercial,24.0,,,,,,,,,95.0,7.7
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21832,21832,LEVC VN5 Plug-in Hybrid,169800.0,LEVC,Petrol-Electric,Electric Motor,Lithium-ion,Front-wheel drive,Single-speed (A),67.0,160.0,,Commercial,2.0,5500.0,,,,,,,,36.0,83.3
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21600,21600,SOKON EC35II Electric,88000.0,SOKON,Electric,Electric Motor,Lithium iron phosphate,Rear-wheel drive,Single-speed (A),61.0,200.0,80.0,Commercial,2.0,4800.0,38.6,268.0,6.9,6.6,5.8,60.0,0.65,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21780,21780,Ferrari Roma Spider,1237715.0,Ferrari,Petrol,V8 Twin-Turbocharged,,Rear-wheel drive,8-speed (A) F1 DCT,456.0,760.0,320.0,Sports,4.0,255.0,,,,,,,,80.0,8.8
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21777,21777,Porsche Cayenne Coupe Plug-in Hybrid,477388.0,Porsche,Petrol-Electric,V6 Turbocharged,Lithium-ion,All-wheel drive,8-speed (A) Tiptronic S,224.0,650.0,254.0,SUV,5.0,4041344.0,,,,,,,,75.0,55.6
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12919,12919,Mercedes-Benz EQC Electric,420888.0,Mercedes-Benz Past Cars,Electric,Two asynchronous motors,Lithium-ion,All-wheel drive,Single-speed (A),300.0,760.0,180.0,SUV,5.0,500.0,80.0,423.0,4.7,11.0,7.5,110.0,0.6,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12963,12963,Volvo V90 Cross Country Mild Hybrid,363000.0,Volvo Past Cars,Petrol-Electric,4-cylinder in-line 16-valve Turbocharged,Lithium-ion,All-wheel drive,8-speed (A) Geartronic,184.0,350.0,180.0,Stationwagon,5.0,551.0,,,,,,,,60.0,14.3
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12297,12297,BMW M5 Sedan,501888.0,BMW Past Cars,Petrol,V8 Twin-Turbocharged,,All-wheel drive (Selectable),8-speed (A) Steptronic,441.0,750.0,250.0,Luxury Sedan,5.0,530.0,,,,,,,,68.0,9.5
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12341,12341,MINI Cooper S 5-Door,151888.0,MINI Past Cars,Petrol,4-cylinder in-line 16-valve Turbocharged,,Front-wheel drive,7-speed (A) DCT,141.0,280.0,235.0,Sports,5.0,278.0,,,,,,,,40.0,17.9
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12818,12818,Renault Captur,58999.0,Renault Past Cars,Petrol,4-cylinder Turbocharged,,Front-wheel drive,7-speed (A) EDC,95.0,240.0,193.0,SUV,5.0,536.0,,,,,,,,48.0,16.4
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12539,12539,Rolls-Royce Dawn 1 Auto Cars Edition,1343988.0,Rolls-Royce,Petrol,V12,,Rear-wheel drive,8-speed (A) ZF,420.0,780.0,250.0,Luxury Sedan,,,,,,,,,,85.0,7.1
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12711,12711,Bentley Flying Spur,,Bentley,Petrol,V8 TSI Twin-Turbocharged,,All-wheel drive,8-speed (A) Dual Clutch,404.0,770.0,318.0,Luxury Sedan,5.0,420.0,,,,,,,,90.0,7.9
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21491,21491,Golden Dragon ABS EV Electric,93988.0,Golden Dragon,Electric,AC Permanent Magnet Synchronous Motor,Lithium-ion,Front-wheel drive,Unknown,80.0,270.0,100.0,Commercial,,6500.0,50.23,230.0,,,,,,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12563,12563,Jeep Wrangler Rubicon 4-Door,,Jeep,Petrol,4-cylinder in-line 16-valve Turbocharged,,All-wheel drive,8-speed (A),200.0,400.0,201.0,SUV,5.0,8972050.0,,,,,,,,81.4,9.1
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21856,21856,Maxus T90 EV Electric,147999.0,Maxus,Electric,Electric Motor,Lithium Iron,Rear-wheel drive,Single-speed (A),130.0,310.0,120.0,Commercial,5.0,,88.5,330.0,3.7,11.0,9.0,88.0,0.75,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21558,21558,Citroen e-Berlingo Electric,105500.0,Citroen,Electric,Electric Motor,Lithium-ion,Front-wheel drive,Single-speed (A),100.0,260.0,130.0,Commercial,3.0,3800.0,50.0,293.0,5.4,11.0,5.0,100.0,0.5,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12672,12672,McLaren GT,,McLaren,Petrol,M840TE V8 Twin-Turbocharged,,Rear-wheel drive,7-speed (A) Reverse Seamless Shift Gearbox (SSG),456.0,630.0,326.0,Sports,2.0,528.0,,,,,,,,72.0,8.4
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12787,12787,Mercedes-Benz GLE-Class Coupe Mild Hybrid,656888.0,Mercedes-Benz,Petrol-Electric,6-cylinder in-line Turbocharged,Lithium-ion,All-wheel drive,9G-Tronic (A) AMG SPEEDSHIFT TCT,320.0,560.0,250.0,SUV,5.0,6551790.0,,,,,,,,85.0,9.2
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12910,12910,Rolls-Royce Wraith 1 Auto Cars Edition,1468988.0,Rolls-Royce,Petrol,V12,,All-wheel drive,8-speed (A),465.0,800.0,250.0,Luxury Sedan,4.0,,,,,,,,,83.0,7.6
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21516,21516,McLaren Artura Plug-in Hybrid,,McLaren,Petrol-Electric,V6 Twin-Turbocharged,Lithium-ion,Rear-wheel drive,8-speed (A),515.0,720.0,330.0,Sports,2.0,160.0,,,,,,,,65.0,20.8
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21591,21591,Ferrari Roma 1 Auto Cars Edition,1039000.0,Ferrari,Petrol,V8 Twin-Turbocharged,,Rear-wheel drive,8-speed (A) F1 DCT,456.0,760.0,320.0,Sports,4.0,272345.0,,,,,,,,80.0,8.9
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21689,21689,BMW M4 Convertible,632888.0,BMW,Petrol,6-cylinder in-line M TwinPower Turbocharged,,All-wheel drive,8-speed (A) M Steptronic with Drivelogic,390.0,650.0,250.0,Sports,4.0,300385.0,,,,,,,,59.0,9.6
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21795,21795,Foton Iblue T5 Electric Truck,98500.0,Foton,Electric,Electric Motor,Lithium-ion Phosphate,Rear-wheel drive,Single-speed (A),115.0,300.0,90.0,Commercial,3.0,,81.14,174.0,,,9.5,,0.67,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21905,21905,Victory e-Response Electric,39800.0,Victory,Electric,Electric motor,Lithium Iron Phosphate,Rear-wheel drive,Single-speed (A),60.0,200.0,100.0,Commercial,2.0,4252.0,41.86,300.0,5.95,6.6,10.0,41.86,1.3,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21862,21862,Lamborghini Urus Plug-in Hybrid,,Lamborghini,Petrol-Electric,V8 Twin-Turbocharged,Lithium-ion,All-wheel drive,8-speed (A),456.0,950.0,312.0,SUV,5.0,616.0,,,,,,,,75.0,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21446,21446,Renault Arkana Fastback E-Tech Hybrid,82999.0,Renault Past Cars,Petrol-Electric,4-cylinder in-line 16-valve,Lithium-ion,Front-wheel drive,6-speed (A),69.0,148.0,174.0,SUV,5.0,480.0,,,,,,,,50.0,20.0
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12872,12872,Subaru Outback,152800.0,Subaru Past Cars,Petrol,4-cylinder Horizontally-opposed 16-valve DOHC,,All-wheel drive,Lineartronic CVT (A),138.0,245.0,206.0,SUV,,522.0,,,,,,,,63.0,13.7
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12619,12619,BMW X6,525888.0,BMW Past Cars,Petrol,6-cylinder in-line TwinPower-Turbocharged,,All-wheel drive,8-speed (A) Steptronic Sport,250.0,450.0,250.0,SUV,5.0,580.0,,,,,,,,83.0,11.1
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12444,12444,BMW X5,502888.0,BMW Past Cars,Petrol,6-cylinder in-line Turbocharged,,All-wheel drive,8-speed (A) Steptronic,250.0,450.0,243.0,SUV,7.0,5501770.0,,,,,,,,83.0,10.9
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12302,12302,Mazda CX-3,141900.0,Mazda Past Cars,Petrol,4-cylinder in-line 16-valve DOHC SKYACTIV-G,,Front-wheel drive,6-speed (A) SKYACTIV-DRIVE,85.0,149.0,175.0,SUV,5.0,240.0,,,,,,,,48.0,14.9
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21918,21918,SANY EV490 Electric,280000.0,SANY,Electric,Electric Motor,Lithium iron phosphate,Rear-wheel drive,6-speed (A),360.0,2800.0,100.0,Commercial,2.0,,350.0,480.0,,,,240.0,1.5,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21520,21520,Mercedes-Benz Vito Tourer Diesel,,Mercedes-Benz,Diesel (Euro VI),4-cylinder in-line 16-valve,,Rear-wheel drive,7G-Tronic (A) Plus,120.0,380.0,219.0,Commercial,,,,,,,,,,70.0,15.6
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21859,21859,Aston Martin Vantage,,Aston Martin,Petrol,V8 QOHC Twin Turbocharged,,Rear-wheel drive,8-speed (A) ZF,489.0,800.0,325.0,Sports,2.0,346.0,,,,,,,,73.0,8.3
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21708,21708,Land Rover Range Rover Plug-in Hybrid,805888.0,Land Rover,Petrol-Electric,6-cylinder in-line 24-valve,Lithium-ion,All-wheel drive,8-speed (A),,660.0,225.0,SUV,5.0,1050.0,,,,,,,,71.5,125.0
